dens densp densn dense densm mup mun mue xm vsigma vomega vrho E Eh El P Ph Pl
0.00759477 1.28209e-05 0.00758264 1.21387e-05 0 928.651 942.69 14.039 915.936 0.0245625 0.0167947 -0.00674338 7.15125 7.15112 0.000127896 0.00890412 0.0088616 4.25195e-05
0.00764474 1.30067e-05 0.0076324 1.23355e-05 0 928.587 942.701 14.1144 915.787 0.0247209 0.016905 -0.00678724 7.19834 7.19821 0.000130667 0.00898628 0.00894284 4.34419e-05
0.0076947 1.31946e-05 0.00768216 1.25343e-05 0 928.522 942.712 14.1897 915.638 0.0248792 0.0170154 -0.00683109 7.24543 7.24529 0.000133479 0.00906871 0.00902433 4.43783e-05
0.00774466 1.33844e-05 0.00773192 1.27349e-05 0 928.458 942.723 14.2649 915.49 0.0250375 0.0171257 -0.00687494 7.29252 7.29238 0.000136334 0.00915139 0.00910607 4.53286e-05
0.00779462 1.35764e-05 0.00778168 1.29375e-05 0 928.393 942.733 14.3401 915.341 0.0251957 0.017236 -0.00691877 7.3396 7.33947 0.000139231 0.00923435 0.00918805 4.62931e-05
0.00784458 1.37703e-05 0.00783144 1.3142e-05 0 928.329 942.744 14.4151 915.193 0.0253539 0.0173463 -0.00696259 7.38669 7.38655 0.000142171 0.00931757 0.0092703 4.72719e-05
0.00789454 1.39663e-05 0.00788119 1.33484e-05 0 928.265 942.755 14.4901 915.044 0.0255121 0.0174567 -0.00700641 7.43378 7.43364 0.000145155 0.00940105 0.00935279 4.82651e-05
0.0079445 1.41643e-05 0.00793094 1.35567e-05 0 928.2 942.765 14.565 914.896 0.0256702 0.017567 -0.00705021 7.48088 7.48073 0.000148181 0.0094848 0.00943553 4.92727e-05
0.00799446 1.43644e-05 0.00798069 1.3767e-05 0 928.136 942.776 14.6398 914.747 0.0258283 0.0176773 -0.00709401 7.52797 7.52782 0.000151252 0.00956882 0.00951852 5.0295e-05
0.00804442 1.45666e-05 0.00803044 1.39793e-05 0 928.072 942.786 14.7146 914.599 0.0259863 0.0177876 -0.0071378 7.57506 7.57491 0.000154367 0.0096531 0.00960177 5.1332e-05
0.00809438 1.47709e-05 0.00808019 1.41934e-05 0 928.008 942.797 14.7893 914.45 0.0261443 0.0178979 -0.00718158 7.62215 7.622 0.000157526 0.00973765 0.00968527 5.23839e-05
0.00814434 1.49772e-05 0.00812993 1.44095e-05 0 927.943 942.807 14.8639 914.302 0.0263023 0.0180082 -0.00722534 7.66925 7.66909 0.000160731 0.00982247 0.00976902 5.34508e-05
0.0081943 1.51856e-05 0.00817967 1.46276e-05 0 927.879 942.818 14.9384 914.154 0.0264602 0.0181185 -0.0072691 7.71634 7.71618 0.00016398 0.00990756 0.00985302 5.45328e-05
0.00824426 1.5396e-05 0.00822941 1.48477e-05 0 927.815 942.828 15.0128 914.006 0.0266181 0.0182288 -0.00731285 7.76344 7.76327 0.000167276 0.00999291 0.00993728 5.56299e-05
0.00829422 1.56086e-05 0.00827915 1.50697e-05 0 927.751 942.838 15.0872 913.857 0.026776 0.0183391 -0.00735659 7.81053 7.81036 0.000170617 0.0100785 0.0100218 5.67425e-05
0.00834418 1.58233e-05 0.00832889 1.52937e-05 0 927.687 942.849 15.1615 913.709 0.0269338 0.0184494 -0.00740032 7.85763 7.85745 0.000174005 0.0101644 0.0101066 5.78705e-05
0.00839414 1.604e-05 0.00837862 1.55197e-05 0 927.623 942.859 15.2357 913.561 0.0270916 0.0185597 -0.00744404 7.90472 7.90455 0.00017744 0.0102506 0.0101916 5.90141e-05
0.0084441 1.62589e-05 0.00842835 1.57477e-05 0 927.559 942.869 15.3099 913.413 0.0272493 0.01867 -0.00748775 7.95182 7.95164 0.000180922 0.010337 0.0102769 6.01734e-05
0.00849406 1.64799e-05 0.00847809 1.59776e-05 0 927.496 942.88 15.384 913.265 0.027407 0.0187803 -0.00753145 7.99892 7.99874 0.000184451 0.0104237 0.0103624 6.13485e-05
0.00854402 1.6703e-05 0.00852781 1.62096e-05 0 927.432 942.89 15.458 913.117 0.0275647 0.0188906 -0.00757514 8.04602 8.04583 0.000188028 0.0105107 0.0104482 6.25396e-05
0.00859398 1.69283e-05 0.00857754 1.64436e-05 0 927.368 942.9 15.5319 912.969 0.0277223 0.0190009 -0.00761882 8.09312 8.09293 0.000191654 0.010598 0.0105342 6.37468e-05
0.00864394 1.71556e-05 0.00862726 1.66796e-05 0 927.304 942.91 15.6058 912.821 0.0278799 0.0191112 -0.00766249 8.14022 8.14002 0.000195328 0.0106855 0.0106205 6.49702e-05
0.0086939 1.73851e-05 0.00867699 1.69176e-05 0 927.241 942.92 15.6796 912.673 0.0280375 0.0192214 -0.00770615 8.18732 8.18712 0.000199051 0.0107733 0.0107071 6.62099e-05
0.00874386 1.76168e-05 0.00872671 1.71576e-05 0 927.177 942.93 15.7533 912.525 0.028195 0.0193317 -0.00774981 8.23442 8.23422 0.000202823 0.0108614 0.0107939 6.7466e-05
0.00879382 1.78506e-05 0.00877643 1.73997e-05 0 927.114 942.941 15.827 912.377 0.0283524 0.019442 -0.00779345 8.28152 8.28132 0.000206645 0.0109497 0.010881 6.87388e-05
0.00884379 1.80865e-05 0.00882614 1.76438e-05 0 927.05 942.951 15.9006 912.229 0.0285099 0.0195522 -0.00783708 8.32862 8.32841 0.000210518 0.0110384 0.0109683 7.00282e-05
0.00889375 1.83246e-05 0.00887586 1.78899e-05 0 926.987 942.961 15.9741 912.081 0.0286673 0.0196625 -0.0078807 8.37573 8.37551 0.00021444 0.0111273 0.0110559 7.13344e-05
0.00894371 1.85648e-05 0.00892557 1.81381e-05 0 926.923 942.971 16.0475 911.934 0.0288246 0.0197728 -0.00792431 8.42283 8.42261 0.000218414 0.0112165 0.0111438 7.26576e-05
0.00899367 1.88073e-05 0.00897528 1.83883e-05 0 926.86 942.981 16.1209 911.786 0.028982 0.019883 -0.00796791 8.46994 8.46971 0.000222439 0.0113059 0.0112319 7.39978e-05
0.00904363 1.90518e-05 0.00902499 1.86406e-05 0 926.796 942.991 16.1942 911.638 0.0291393 0.0199933 -0.0080115 8.51704 8.51681 0.000226515 0.0113957 0.0113203 7.53552e-05
0.00909359 1.92986e-05 0.00907469 1.88949e-05 0 926.733 943 16.2675 911.491 0.0292965 0.0201035 -0.00805508 8.56415 8.56392 0.000230643 0.0114857 0.011409 7.673e-05
0.00914355 1.95475e-05 0.0091244 1.91513e-05 0 926.67 943.01 16.3407 911.343 0.0294537 0.0202138 -0.00809865 8.61125 8.61102 0.000234824 0.011576 0.0114979 7.81221e-05
0.00919351 1.97987e-05 0.0091741 1.94098e-05 0 926.606 943.02 16.4138 911.195 0.0296109 0.020324 -0.00814221 8.65836 8.65812 0.000239057 0.0116666 0.011587 7.95319e-05
0.00924347 2.0052e-05 0.0092238 1.96704e-05 0 926.543 943.03 16.4869 911.048 0.029768 0.0204342 -0.00818575 8.70547 8.70522 0.000243344 0.0117574 0.0116765 8.09593e-05
0.00929343 2.03075e-05 0.0092735 1.99331e-05 0 926.48 943.04 16.5598 910.9 0.0299251 0.0205445 -0.00822929 8.75257 8.75233 0.000247684 0.0118486 0.0117662 8.24045e-05
0.00934339 2.05652e-05 0.00932319 2.01978e-05 0 926.417 943.05 16.6328 910.753 0.0300822 0.0206547 -0.00827282 8.79968 8.79943 0.000252077 0.01194 0.0118561 8.38677e-05
0.00939335 2.08251e-05 0.00937289 2.04646e-05 0 926.354 943.06 16.7056 910.605 0.0302392 0.0207649 -0.00831634 8.84679 8.84653 0.000256525 0.0120317 0.0119464 8.5349e-05
0.00944331 2.10872e-05 0.00942258 2.07336e-05 0 926.291 943.069 16.7784 910.458 0.0303962 0.0208752 -0.00835984 8.8939 8.89364 0.000261028 0.0121237 0.0120368 8.68484e-05
0.00949327 2.13515e-05 0.00947227 2.10046e-05 0 926.228 943.079 16.8511 910.311 0.0305532 0.0209854 -0.00840334 8.94101 8.94075 0.000265585 0.012216 0.0121276 8.83662e-05
0.00954323 2.1618e-05 0.00952195 2.12777e-05 0 926.165 943.089 16.9238 910.163 0.0307101 0.0210956 -0.00844682 8.98812 8.98785 0.000270198 0.0123085 0.0122186 8.99023e-05
0.00959319 2.18868e-05 0.00957164 2.1553e-05 0 926.102 943.099 16.9964 910.016 0.030867 0.0212058 -0.0084903 9.03523 9.03496 0.000274867 0.0124014 0.0123099 9.14571e-05
0.00964315 2.21578e-05 0.00962132 2.18304e-05 0 926.039 943.108 17.0689 909.869 0.0310238 0.021316 -0.00853376 9.08235 9.08207 0.000279591 0.0124945 0.0124015 9.30306e-05
0.00969311 2.2431e-05 0.009671 2.21099e-05 0 925.977 943.118 17.1414 909.721 0.0311806 0.0214262 -0.00857721 9.12946 9.12917 0.000284372 0.0125879 0.0124933 9.46228e-05
0.00974307 2.27064e-05 0.00972068 2.23916e-05 0 925.914 943.128 17.2138 909.574 0.0313374 0.0215364 -0.00862065 9.17657 9.17628 0.00028921 0.0126816 0.0125854 9.62341e-05
0.00979303 2.29841e-05 0.00977036 2.26753e-05 0 925.851 943.137 17.2862 909.427 0.0314941 0.0216467 -0.00866409 9.22368 9.22339 0.000294105 0.0127756 0.0126778 9.78644e-05
0.00984299 2.3264e-05 0.00982003 2.29613e-05 0 925.788 943.147 17.3585 909.28 0.0316508 0.0217568 -0.0087075 9.2708 9.2705 0.000299058 0.0128699 0.0127704 9.95139e-05
0.00989295 2.35462e-05 0.0098697 2.32493e-05 0 925.726 943.156 17.4307 909.133 0.0318075 0.021867 -0.00875091 9.31791 9.31761 0.000304069 0.0129645 0.0128633 0.000101183
0.00994291 2.38306e-05 0.00991938 2.35395e-05 0 925.663 943.166 17.5029 908.986 0.0319641 0.0219772 -0.00879431 9.36503 9.36472 0.000309138 0.0130594 0.0129565 0.000102871
0.00999287 2.41172e-05 0.00996904 2.38319e-05 0 925.601 943.176 17.575 908.839 0.0321207 0.0220874 -0.0088377 9.41215 9.41183 0.000314266 0.0131545 0.0130499 0.000104579
0.0100428 2.44062e-05 0.0100187 2.41265e-05 0 925.538 943.185 17.647 908.692 0.0322772 0.0221976 -0.00888107 9.45926 9.45894 0.000319453 0.0132499 0.0131436 0.000106306
0.0100928 2.46973e-05 0.0100684 2.44232e-05 0 925.476 943.195 17.719 908.545 0.0324338 0.0223078 -0.00892444 9.50638 9.50605 0.0003247 0.0133457 0.0132376 0.000108054
0.0101428 2.49908e-05 0.010118 2.4722e-05 0 925.413 943.204 17.7909 908.398 0.0325902 0.022418 -0.00896779 9.5535 9.55317 0.000330007 0.0134417 0.0133319 0.000109821
0.0101927 2.52865e-05 0.0101677 2.50231e-05 0 925.351 943.214 17.8628 908.251 0.0327467 0.0225281 -0.00901113 9.60061 9.60028 0.000335374 0.013538 0.0134264 0.000111609
0.0102427 2.55845e-05 0.0102174 2.53263e-05 0 925.288 943.223 17.9346 908.104 0.0329031 0.0226383 -0.00905446 9.64773 9.64739 0.000340801 0.0136347 0.0135212 0.000113416
0.0102926 2.58847e-05 0.010267 2.56317e-05 0 925.226 943.232 18.0063 907.957 0.0330595 0.0227485 -0.00909778 9.69485 9.69451 0.00034629 0.0137316 0.0136163 0.000115245
0.0103426 2.61873e-05 0.0103167 2.59394e-05 0 925.164 943.242 18.078 907.81 0.0332158 0.0228586 -0.00914109 9.74197 9.74162 0.00035184 0.0138288 0.0137117 0.000117093
0.0103926 2.64921e-05 0.0103663 2.62492e-05 0 925.102 943.251 18.1497 907.664 0.0333721 0.0229688 -0.00918438 9.78909 9.78874 0.000357452 0.0139263 0.0138073 0.000118962
0.0104425 2.67992e-05 0.010416 2.65612e-05 0 925.039 943.261 18.2212 907.517 0.0335284 0.023079 -0.00922767 9.83621 9.83585 0.000363126 0.0140241 0.0139032 0.000120852
0.0104925 2.71086e-05 0.0104656 2.68754e-05 0 924.977 943.27 18.2928 907.37 0.0336846 0.0231891 -0.00927094 9.88334 9.88297 0.000368863 0.0141222 0.0139994 0.000122763
0.0105424 2.74203e-05 0.0105152 2.71918e-05 0 924.915 943.279 18.3642 907.224 0.0338408 0.0232993 -0.0093142 9.93046 9.93008 0.000374662 0.0142206 0.0140959 0.000124695
0.0105924 2.77343e-05 0.0105649 2.75105e-05 0 924.853 943.289 18.4356 907.077 0.0339969 0.0234094 -0.00935745 9.97758 9.9772 0.000380526 0.0143193 0.0141926 0.000126648
0.0106424 2.80506e-05 0.0106145 2.78314e-05 0 924.791 943.298 18.507 906.93 0.034153 0.0235195 -0.00940069 10.0247 10.0243 0.000386452 0.0144182 0.0142896 0.000128622
0.0106923 2.83692e-05 0.0106642 2.81545e-05 0 924.729 943.307 18.5782 906.784 0.0343091 0.0236297 -0.00944392 10.0718 10.0714 0.000392444 0.0145175 0.0143869 0.000130617
0.0107423 2.86901e-05 0.0107138 2.84798e-05 0 924.667 943.317 18.6495 906.637 0.0344652 0.0237398 -0.00948713 10.119 10.1186 0.000398499 0.0146171 0.0144845 0.000132634
0.0107922 2.90134e-05 0.0107634 2.88074e-05 0 924.605 943.326 18.7207 906.491 0.0346212 0.0238499 -0.00953034 10.1661 10.1657 0.00040462 0.014717 0.0145823 0.000134673
0.0108422 2.93389e-05 0.0108131 2.91372e-05 0 924.544 943.335 18.7918 906.344 0.0347772 0.0239601 -0.00957353 10.2132 10.2128 0.000410806 0.0148172 0.0146805 0.000136733
0.0108922 2.96668e-05 0.0108627 2.94692e-05 0 924.482 943.345 18.8628 906.198 0.0349331 0.0240702 -0.00961671 10.2603 10.2599 0.000417057 0.0149177 0.0147789 0.000138816
0.0109421 2.9997e-05 0.0109123 2.98035e-05 0 924.42 943.354 18.9338 906.051 0.035089 0.0241803 -0.00965987 10.3075 10.307 0.000423375 0.0150185 0.0148776 0.00014092
0.0109921 3.03296e-05 0.0109619 3.01401e-05 0 924.358 943.363 19.0048 905.905 0.0352449 0.0242904 -0.00970303 10.3546 10.3542 0.000429759 0.0151196 0.0149766 0.000143047
0.011042 3.06644e-05 0.0110116 3.04789e-05 0 924.297 943.372 19.0757 905.759 0.0354007 0.0244005 -0.00974617 10.4017 10.4013 0.00043621 0.015221 0.0150758 0.000145195
0.011092 3.10016e-05 0.0110612 3.082e-05 0 924.235 943.381 19.1465 905.612 0.0355565 0.0245106 -0.0097893 10.4488 10.4484 0.000442729 0.0153227 0.0151754 0.000147367
0.011142 3.13412e-05 0.0111108 3.11633e-05 0 924.173 943.391 19.2173 905.466 0.0357123 0.0246207 -0.00983242 10.496 10.4955 0.000449315 0.0154247 0.0152752 0.00014956
0.0111919 3.16831e-05 0.0111604 3.15089e-05 0 924.112 943.4 19.2881 905.32 0.035868 0.0247308 -0.00987553 10.5431 10.5426 0.000455969 0.0155271 0.0153753 0.000151777
0.0112419 3.20273e-05 0.01121 3.18568e-05 0 924.05 943.409 19.3587 905.174 0.0360237 0.0248409 -0.00991863 10.5902 10.5898 0.000462692 0.0156297 0.0154757 0.000154016
0.0112918 3.23739e-05 0.0112596 3.2207e-05 0 923.989 943.418 19.4294 905.028 0.0361793 0.024951 -0.00996171 10.6374 10.6369 0.000469483 0.0157326 0.0155763 0.000156279
0.0113418 3.27228e-05 0.0113092 3.25595e-05 0 923.927 943.427 19.4999 904.881 0.036335 0.0250611 -0.0100048 10.6845 10.684 0.000476344 0.0158359 0.0156773 0.000158564
0.0113918 3.30741e-05 0.0113589 3.29143e-05 0 923.866 943.436 19.5704 904.735 0.0364905 0.0251712 -0.0100478 10.7316 10.7311 0.000483274 0.0159394 0.0157785 0.000160872
0.0114417 3.34278e-05 0.0114085 3.32713e-05 0 923.804 943.445 19.6409 904.589 0.0366461 0.0252813 -0.0100909 10.7787 10.7783 0.000490275 0.0160433 0.0158801 0.000163204
0.0114917 3.37838e-05 0.0114581 3.36307e-05 0 923.743 943.454 19.7113 904.443 0.0368016 0.0253914 -0.0101339 10.8259 10.8254 0.000497346 0.0161474 0.0159819 0.00016556
0.0115416 3.41422e-05 0.0115077 3.39923e-05 0 923.682 943.464 19.7817 904.297 0.0369571 0.0255014 -0.0101769 10.873 10.8725 0.000504487 0.0162519 0.016084 0.000167939
0.0115916 3.4503e-05 0.0115573 3.43563e-05 0 923.621 943.473 19.852 904.151 0.0371125 0.0256115 -0.0102199 10.9201 10.9196 0.0005117 0.0163567 0.0161864 0.000170341
0.0116416 3.48661e-05 0.0116068 3.47226e-05 0 923.559 943.482 19.9222 904.005 0.0372679 0.0257216 -0.0102629 10.9673 10.9668 0.000518985 0.0164618 0.016289 0.000172768
0.0116915 3.52317e-05 0.0116564 3.50912e-05 0 923.498 943.491 19.9924 903.86 0.0374233 0.0258316 -0.0103059 11.0144 11.0139 0.000526341 0.0165672 0.016392 0.000175218
0.0117415 3.55996e-05 0.011706 3.54621e-05 0 923.437 943.5 20.0626 903.714 0.0375787 0.0259417 -0.0103489 11.0615 11.061 0.00053377 0.0166729 0.0164953 0.000177693
0.0117914 3.59699e-05 0.0117556 3.58354e-05 0 923.376 943.509 20.1327 903.568 0.037734 0.0260517 -0.0103919 11.1087 11.1081 0.000541271 0.016779 0.0165988 0.000180192
0.0118414 3.63426e-05 0.0118052 3.6211e-05 0 923.315 943.518 20.2027 903.422 0.0378892 0.0261618 -0.0104348 11.1558 11.1553 0.000548846 0.0168853 0.0167026 0.000182715
0.0118914 3.67176e-05 0.0118548 3.65889e-05 0 923.254 943.527 20.2727 903.276 0.0380445 0.0262718 -0.0104777 11.203 11.2024 0.000556495 0.016992 0.0168067 0.000185263
0.0119413 3.70951e-05 0.0119044 3.69692e-05 0 923.193 943.536 20.3427 903.131 0.0381997 0.0263818 -0.0105207 11.2501 11.2495 0.000564217 0.017099 0.0169111 0.000187836
0.0119913 3.7475e-05 0.0119539 3.73518e-05 0 923.132 943.545 20.4126 902.985 0.0383548 0.0264919 -0.0105636 11.2972 11.2967 0.000572014 0.0172063 0.0170158 0.000190433
0.0120413 3.78573e-05 0.0120035 3.77368e-05 0 923.071 943.554 20.4824 902.839 0.03851 0.0266019 -0.0106065 11.3444 11.3438 0.000579885 0.0173139 0.0171208 0.000193055
0.0120912 3.82419e-05 0.0120531 3.81241e-05 0 923.01 943.563 20.5522 902.693 0.0386651 0.0267119 -0.0106493 11.3915 11.3909 0.000587832 0.0174218 0.0172261 0.000195702
0.0121412 3.8629e-05 0.0121027 3.85138e-05 0 922.95 943.572 20.622 902.548 0.0388201 0.026822 -0.0106922 11.4386 11.438 0.000595854 0.0175301 0.0173317 0.000198375
0.0121911 3.90185e-05 0.0121522 3.89058e-05 0 922.889 943.58 20.6917 902.402 0.0389752 0.026932 -0.0107351 11.4858 11.4852 0.000603953 0.0176386 0.0174376 0.000201073
0.0122411 3.94105e-05 0.0122018 3.93002e-05 0 922.828 943.589 20.7613 902.257 0.0391302 0.027042 -0.0107779 11.5329 11.5323 0.000612127 0.0177475 0.0175437 0.000203796
0.0122911 3.98048e-05 0.0122514 3.9697e-05 0 922.767 943.598 20.8309 902.111 0.0392851 0.027152 -0.0108207 11.5801 11.5794 0.000620378 0.0178567 0.0176502 0.000206545
0.012341 4.02016e-05 0.0123009 4.00961e-05 0 922.707 943.607 20.9004 901.966 0.0394401 0.027262 -0.0108636 11.6272 11.6266 0.000628707 0.0179662 0.0177569 0.000209319
0.012391 4.06008e-05 0.0123505 4.04976e-05 0 922.646 943.616 20.9699 901.82 0.0395949 0.027372 -0.0109064 11.6743 11.6737 0.000637113 0.0180761 0.017864 0.000212119
0.0124409 4.10024e-05 0.0124 4.09015e-05 0 922.586 943.625 21.0394 901.675 0.0397498 0.027482 -0.0109492 11.7215 11.7208 0.000645597 0.0181862 0.0179713 0.000214946
0.0124909 4.14065e-05 0.0124496 4.13078e-05 0 922.525 943.634 21.1088 901.53 0.0399046 0.027592 -0.0109919 11.7686 11.768 0.000654159 0.0182967 0.0180789 0.000217798
0.0125409 4.1813e-05 0.0124991 4.17165e-05 0 922.465 943.643 21.1781 901.384 0.0400594 0.027702 -0.0110347 11.8158 11.8151 0.0006628 0.0184075 0.0181868 0.000220677
0.0125908 4.22219e-05 0.0125487 4.21276e-05 0 922.404 943.652 21.2474 901.239 0.0402142 0.027812 -0.0110775 11.8629 11.8622 0.000671521 0.0185187 0.0182951 0.000223582
0.0126408 4.26333e-05 0.0125982 4.25411e-05 0 922.344 943.66 21.3167 901.094 0.0403689 0.027922 -0.0111202 11.9101 11.9094 0.00068032 0.0186301 0.0184036 0.000226513
0.0126907 4.30471e-05 0.0126478 4.2957e-05 0 922.283 943.669 21.3859 900.948 0.0405236 0.0280319 -0.0111629 11.9572 11.9565 0.0006892 0.0187419 0.0185124 0.000229472
0.0127407 4.34634e-05 0.0126973 4.33753e-05 0 922.223 943.678 21.455 900.803 0.0406782 0.0281419 -0.0112056 12.0043 12.0036 0.00069816 0.018854 0.0186215 0.000232457
0.0127907 4.38821e-05 0.0127469 4.3796e-05 0 922.163 943.687 21.5241 900.658 0.0408328 0.0282519 -0.0112483 12.0515 12.0508 0.000707201 0.0189664 0.0187309 0.000235469
0.0128406 4.43033e-05 0.0127964 4.42191e-05 0 922.102 943.696 21.5932 900.513 0.0409874 0.0283618 -0.011291 12.0986 12.0979 0.000716323 0.0190791 0.0188406 0.000238507
0.0128906 4.47269e-05 0.0128459 4.46447e-05 0 922.042 943.704 21.6622 900.368 0.041142 0.0284718 -0.0113337 12.1458 12.1451 0.000725527 0.0191922 0.0189506 0.000241574
0.0129405 4.51531e-05 0.0128955 4.50726e-05 0 921.982 943.713 21.7311 900.223 0.0412965 0.0285817 -0.0113763 12.1929 12.1922 0.000734812 0.0193056 0.0190609 0.000244667
0.0129905 4.55816e-05 0.012945 4.5503e-05 0 921.922 943.722 21.8 900.078 0.041451 0.0286917 -0.011419 12.2401 12.2393 0.00074418 0.0194193 0.0191716 0.000247788
0.0130405 4.60127e-05 0.0129945 4.59358e-05 0 921.862 943.731 21.8689 899.933 0.0416054 0.0288016 -0.0114616 12.2872 12.2865 0.00075363 0.0195334 0.0192825 0.000250936
0.0130904 4.64462e-05 0.013044 4.63711e-05 0 921.802 943.739 21.9377 899.788 0.0417598 0.0289116 -0.0115042 12.3344 12.3336 0.000763164 0.0196478 0.0193937 0.000254113
0.0131404 4.68822e-05 0.0130936 4.68088e-05 0 921.742 943.748 22.0065 899.643 0.0419142 0.0290215 -0.0115468 12.3815 12.3807 0.000772781 0.0197625 0.0195052 0.000257317
0.0131903 4.73207e-05 0.0131431 4.72489e-05 0 921.682 943.757 22.0752 899.498 0.0420686 0.0291314 -0.0115894 12.4287 12.4279 0.000782482 0.0198775 0.019617 0.000260549
0.0132403 4.77616e-05 0.0131926 4.76915e-05 0 921.622 943.766 22.1439 899.353 0.0422229 0.0292414 -0.011632 12.4758 12.475 0.000792268 0.0199929 0.0197291 0.000263809
0.0132903 4.82051e-05 0.0132421 4.81366e-05 0 921.562 943.774 22.2125 899.208 0.0423772 0.0293513 -0.0116746 12.523 12.5222 0.000802138 0.0201086 0.0198415 0.000267097
0.0133402 4.8651e-05 0.0132916 4.85841e-05 0 921.502 943.783 22.2811 899.063 0.0425314 0.0294612 -0.0117171 12.5701 12.5693 0.000812093 0.0202246 0.0199542 0.000270414
0.0133902 4.90994e-05 0.0133411 4.9034e-05 0 921.442 943.792 22.3496 898.918 0.0426856 0.0295711 -0.0117596 12.6173 12.6164 0.000822134 0.020341 0.0200672 0.000273759
0.0134401 4.95503e-05 0.0133907 4.94864e-05 0 921.382 943.801 22.4181 898.773 0.0428398 0.029681 -0.0118022 12.6644 12.6636 0.000832261 0.0204577 0.0201805 0.000277133
0.0134901 5.00038e-05 0.0134402 4.99413e-05 0 921.323 943.809 22.4866 898.629 0.042994 0.0297909 -0.0118447 12.7116 12.7107 0.000842475 0.0205747 0.0202941 0.000280535
0.0135401 5.04597e-05 0.0134897 5.03987e-05 0 921.263 943.818 22.555 898.484 0.0431481 0.0299008 -0.0118872 12.7587 12.7579 0.000852775 0.020692 0.0204081 0.000283967
0.01359 5.09181e-05 0.0135392 5.08585e-05 0 921.203 943.827 22.6233 898.339 0.0433022 0.0300107 -0.0119296 12.8059 12.805 0.000863162 0.0208097 0.0205223 0.000287428
0.01364 5.1379e-05 0.0135887 5.13208e-05 0 921.144 943.835 22.6916 898.195 0.0434562 0.0301206 -0.0119721 12.853 12.8522 0.000873636 0.0209277 0.0206368 0.000290917
0.0136899 5.18425e-05 0.0136382 5.17856e-05 0 921.084 943.844 22.7599 898.05 0.0436102 0.0302305 -0.0120146 12.9002 12.8993 0.000884199 0.0210461 0.0207516 0.000294436
0.0137399 5.23084e-05 0.0136877 5.22529e-05 0 921.024 943.853 22.8281 897.905 0.0437642 0.0303404 -0.012057 12.9473 12.9464 0.00089485 0.0211648 0.0208668 0.000297985
0.0137899 5.27769e-05 0.0137371 5.27226e-05 0 920.965 943.861 22.8963 897.761 0.0439181 0.0304503 -0.0120994 12.9945 12.9936 0.00090559 0.0212838 0.0209822 0.000301563
0.0138398 5.32479e-05 0.0137866 5.31949e-05 0 920.905 943.87 22.9644 897.616 0.0440721 0.0305601 -0.0121418 13.0416 13.0407 0.000916419 0.0214032 0.021098 0.000305171
0.0138898 5.37214e-05 0.0138361 5.36696e-05 0 920.846 943.879 23.0325 897.472 0.0442259 0.03067 -0.0121842 13.0888 13.0879 0.000927337 0.0215228 0.021214 0.000308809
0.0139397 5.41975e-05 0.0138856 5.41469e-05 0 920.787 943.887 23.1005 897.327 0.0443798 0.0307799 -0.0122266 13.136 13.135 0.000938346 0.0216429 0.0213304 0.000312476
0.0139897 5.4676e-05 0.0139351 5.46266e-05 0 920.727 943.896 23.1685 897.183 0.0445336 0.0308897 -0.012269 13.1831 13.1822 0.000949444 0.0217632 0.0214471 0.000316174
0.0140397 5.51571e-05 0.0139846 5.51089e-05 0 920.668 943.904 23.2365 897.039 0.0446874 0.0309996 -0.0123113 13.2303 13.2293 0.000960634 0.0218839 0.021564 0.000319902
0.0140896 5.56408e-05 0.014034 5.55937e-05 0 920.609 943.913 23.3044 896.894 0.0448411 0.0311094 -0.0123537 13.2774 13.2765 0.000971915 0.022005 0.0216813 0.000323661
0.0141396 5.6127e-05 0.0140835 5.60809e-05 0 920.549 943.922 23.3722 896.75 0.0449948 0.0312193 -0.012396 13.3246 13.3236 0.000983287 0.0221264 0.0217989 0.00032745
